id,museum,title,era,material,size,description,detail_url,image,download_link,translation_status
120,柏林州立博物馆,Sakyamuni的讲道,um 1775,纺织品上的颜色（颜料，丝绸）,叶子大小：522.5 x 963.0厘米,"佛陀讲道，周围是各种存在形式的代表：神，半神，恶魔，人类。图标类型：（天堂场景/sukhavati）。第一出版。以及Klose-Wang，Petra /Xing Jun的详细描述，“ S ....，P. 20 ff的讲道（总和详细的镜头）。

评估FWKMüller的1902年6月21日（过程E 758/1902）：
佛陀讲道，周围是菩萨，包括曼朱斯里和桑塔巴德拉，；神，天使，半神，恶魔，使徒等。
该日期尚未找到，但是图片应该已有200年的历史。来自狩猎寺，更精确地是旺山 - 丹（=一万堂的大厅，即无数美德）。
目前在某些地方（包括亮点）绘画。然而，自耶稣会以来，欧洲人无法进入帝国城市的亨特神庙。
因此，可能是由潘兹（1773年在宫殿中）或Kaisers ch'ien Lung（1736-1796）的另一个法院耶稣会士（1773年）绘制的。也许阿尔特雷特神父开始考虑，后者于1743年和1754年在院子里画画。
Müller强调了高质量和非凡的维度。博物馆的富集第一级。[SM8HF]",https://id.smb.museum/object/832728/die-predigt-des-sakyamuni,https://recherche.smb.museum/images/1736501_300x300.jpg,https://recherche.smb.museum/images/1736501_300x300.jpg,1.0
122,柏林州立博物馆,Wuzhiqi，Huai和Guo河的保护精神,宋朝（北部）从12世纪开始。,铸铁,对象维度：39 x 32 x 38厘米,[SM8HF],https://id.smb.museum/object/975189/wuzhiqi-schutzgeist-der-flusse-huai-und-guo,https://recherche.smb.museum/images/1214886_300x300.jpg,https://recherche.smb.museum/images/1214886_300x300.jpg,1.0
126,柏林州立博物馆,General,1906年之前,丝绸,Länge: 140 cm,带有宽阔领子的剧院服装，旨在为一般的中国戏剧（Chin。它列出了艺术制造的服装和面具。,https://id.smb.museum/object/144804/general,https://recherche.smb.museum/images/5792859_300x300.jpg,https://recherche.smb.museum/images/5792859_300x300.jpg,1.0
134,柏林州立博物馆,标题和缩影（Tsagli）,"Qing (Mandschu) –Dynastie (Ende), vor 1903",木头;纺织品,对象维度：71.5 x 21.8 x 2厘米,带有标题和缩影的书盖，黑色带有金字。顶部由四种不同颜色的四个brocade轨道保护。,https://id.smb.museum/object/147503/titel-und-miniaturen-tsagli,https://recherche.smb.museum/images/5579701_300x300.jpg,https://recherche.smb.museum/images/5579701_300x300.jpg,1.0
137,柏林州立博物馆,Kara Totok（Uigurian Dignitar）的Temple Flag /Kara Totok的纪念旗,10./11. Jh.,用棉花绘画,长度x宽度x深度：最大：145 x 51.5 x 0.5厘米,[SM8HF],https://id.smb.museum/object/782755/tempelfahne-fur-kara-totok-ein-uigurischer-wurdentrager--memorial-banner-for,https://recherche.smb.museum/images/5877939_300x300.jpg,https://recherche.smb.museum/images/5877939_300x300.jpg,1.0
144,柏林州立博物馆,老人，老树，老小屋,1999,墨水在纸上,图片：69 x 69.5厘米,[SM8HF],https://id.smb.museum/object/2438286/alter-mann-alter-baum-alte-hutte,https://recherche.smb.museum/images/5697914_300x300.jpg,https://recherche.smb.museum/images/5697914_300x300.jpg,1.0
145,柏林州立博物馆,Kalligrafie,ming-dynastie-15/16。世纪,粉丝叶，纸上的墨水,高度X宽度：17 x 50.1厘米,[SM8HF],https://id.smb.museum/object/2275092/kalligrafie,https://recherche.smb.museum/images/5195561_300x300.jpg,https://recherche.smb.museum/images/5195561_300x300.jpg,1.0
147,柏林州立博物馆,温特伯根的旅行者,ming-dynastie-15/16。世纪,纸上的粉丝叶，墨水和颜色,高度X宽度：17 x 50.9厘米,[SM8HF],https://id.smb.museum/object/2266049/reisende-in-den-winterbergen,https://recherche.smb.museum/images/5193846_300x300.jpg,https://recherche.smb.museum/images/5193846_300x300.jpg,1.0
151,柏林州立博物馆,“桃花源”,Ming-Dynastie-Qing-Dynastie-.16./17。世纪,粉丝叶，墨水和纸上的颜色,高度x宽度：18.8 x 58.1厘米,[SM8HF],https://id.smb.museum/object/2264677/der-pfirsichblutenquell,https://recherche.smb.museum/images/5192037_300x300.jpg,https://recherche.smb.museum/images/5192037_300x300.jpg,1.0
152,柏林州立博物馆,学者在松树下远足棍棒,Ming-Dynastie-um 1500,粉丝叶，墨水和颜色在金斑的纸上,图片：18.2 x 52.2厘米,[SM8HF],https://id.smb.museum/object/2026149/gelehrter-mit-wanderstab-unter-kiefer,https://recherche.smb.museum/images/4986034_300x300.jpg,https://recherche.smb.museum/images/4986034_300x300.jpg,1.0
153,柏林州立博物馆,兰花,Ming-Dynastie-16. Jh.,粉丝叶，墨水和金纸上的颜色,图片：17.3 x 52.9厘米（根据索引卡）,[SM8HF],https://id.smb.museum/object/2026143/orchideen,https://recherche.smb.museum/images/4986036_300x300.jpg,https://recherche.smb.museum/images/4986036_300x300.jpg,1.0
154,柏林州立博物馆,乘船前往红色悬崖,Ming-Dynastie-Qing-Dynastie-16./17. Jh.,纸上专辑叶，墨水和颜色,图片：26 x 29.1厘米,[SM8HF],https://id.smb.museum/object/2026141/die-bootsfahrt-zur-roten-klippe,https://recherche.smb.museum/images/4986038_300x300.jpg,https://recherche.smb.museum/images/4986038_300x300.jpg,1.0
155,柏林州立博物馆,岩石与老树,明 -  dynastie Qing（Manchu）-Dynasty（开始）-1。半17世纪,专辑叶，纸上的墨水,图片：28.2 x 33.4厘米,[SM8HF],https://id.smb.museum/object/2026139/felsen-mit-altem-baum,https://recherche.smb.museum/images/4986040_300x300.jpg,https://recherche.smb.museum/images/4986040_300x300.jpg,1.0
156,柏林州立博物馆,“耕作和编织的图片”“ Yuzhi Gengzhitu”,17. Jh.,木刻,高度x宽度（打开）：41.8 x 62厘米,[SM8HF],https://id.smb.museum/object/1068918/bilder-vom-pflugen-und-weben-yuzhi-gengzhitu,https://recherche.smb.museum/images/1681518_300x300.jpg,https://recherche.smb.museum/images/1681518_300x300.jpg,1.0
157,柏林州立博物馆,"Zeremonialaxt, Typ yue",Shang-Dynastie-Anyang-Periode,青铜，绿色润饰,对象维度：30.4 x 35 x 3.5厘米,Breitax带有略带弯曲的切削刃的Breitax在两侧显示塑料人口罩，凝视着大眼睛，张开了“微笑”的嘴。牙齿和耳朵被骨折。带有风格化的头发的额头。在面具的脸颊部分，以精美的崇高领域的不同装饰领域，可以通过肖像衍生而来，这是诸如taotie或dragon之类的人体元素，例如Taotie或Dragon，这是中国早期青铜艺术的主要主题之一。一本矩形小册子伸到肩膀上，肩膀与两侧一起，水平插槽固定在轴上。柏林斧头的特殊性在于其精湛的富有表现力的人面具。直到1960年代中期，在桑登省正式可比的苏福通村庄苏福通村挖出了一个坟墓。葬礼仪式之后，那里发现的两个带面具装饰的宽核可能被留在坟墓中，其中 - 众多骨骼发现的作证 - 有48人和六只狗被处决。属于中国早期青铜艺术的杰作的礼仪斧头于1962年被收购。SM8HF,https://id.smb.museum/object/464652/zeremonialaxt-typ-yue,https://recherche.smb.museum/images/1179308_300x300.jpg,https://recherche.smb.museum/images/1179308_300x300.jpg,1.0
161,柏林州立博物馆,台湾系列中的Zhuluo要塞的派遣,1913,Papier,Passepartout: 62 x 100 cm,"铜版：台湾安抚战役

柏林从铜板中进行的两种推论之一。不，I D 31748

前面的其他数字：33
<1>未在对象上注明。",https://id.smb.museum/object/146802/die-entsetzung-der-festung-zhuluo-aus-der-taiwan-serie,https://recherche.smb.museum/images/545264_300x300.jpg,https://recherche.smb.museum/images/545264_300x300.jpg,1.0
173,柏林州立博物馆,Ice Cream,1970/90,金属，塑料；印刷，打孔,长度x宽度x高度：10 x 6 x 10厘米,冰淇淋卖家坐在红色/白色条纹衬衫和红白色pantapide的三轮手推车上。浅蓝色冰盒在两侧都标有“冰淇淋”和“中国制造260毫秒405”的标签。该车辆通过冰箱内的电梯机构提供动力。从一侧从外壳拉起突出的钥匙。,https://id.smb.museum/object/2285738/ice-cream,https://recherche.smb.museum/images/5211698_300x300.jpg,https://recherche.smb.museum/images/5211698_300x300.jpg,1.0
174,柏林州立博物馆,世界飞行中的菩萨,10./11. Jh.,粘土上的颜色,高度x宽度x深度：47 x 26.5 x 4.5厘米,[SM8HF],https://id.smb.museum/object/980902/bodhisattva-auf-weltflucht,https://recherche.smb.museum/images/6625672_300x300.jpg,https://recherche.smb.museum/images/6625672_300x300.jpg,1.0
178,柏林州立博物馆,蒙古王子Dawaci（？-1759）的肖像，DörbedPrince系列的第4号,um 1755,纸上油画,叶子大小：70.5 x 55.1厘米,[SM8HF],https://id.smb.museum/object/675671/portrat-des-mongolischen-fursten--dawaci----1759-nr--4-der-serie-der-dorbed,https://recherche.smb.museum/images/6177120_300x300.jpg,https://recherche.smb.museum/images/6177120_300x300.jpg,1.0
179,柏林州立博物馆,曼乔尔图（Manjortu）作为弓箭手的肖像,Qianlong-Periode,纸上的油漆,叶子大小：70.2 x 53.8厘米,[SM8HF],https://id.smb.museum/object/146718/portrat-des-manjortu-als-bogenschutze,https://recherche.smb.museum/images/6177148_300x300.jpg,https://recherche.smb.museum/images/6177148_300x300.jpg,1.0
180,柏林州立博物馆,neijingtu内挂物挂物挂物的例证说明了人类内部腹部相术中的电流。,20世纪（开始）,纸，墨水,高度x宽度：115.2 x 55.3厘米,道家教学表根据neijingtu的工作，压力。,https://id.smb.museum/object/137501/abbildung-aus-dem-neijingtu-%E5%85%A7%E7%B6%93%E5%9C%96-%E6%8E%9B%E7%89%A9%E3%80%80abbildung-der-strome-im-inneren-zur,https://recherche.smb.museum/images/859579_300x300.jpg,https://recherche.smb.museum/images/859579_300x300.jpg,1.0
181,柏林州立博物馆,中药太阳simiao孙思邈与同伴,19.Jh,多染色木材,对象维度：55.5 x 28 x 24厘米,"中药太阳simiao孙思邈坐在老虎上。

Huang di和Shennong周围环绕着Guanyin（？）（？）（上排在风筝上）；
除了老虎：右边的龙神，太阳西里亚（Sun Simiao）移交了食谱。L.Ink在老虎头旁边有两个助手。",https://id.smb.museum/object/137424/der-chinesische-arzneigott-sun-simiao-%E5%AD%AB%E6%80%9D%E9%82%88-mit-begleitern,https://recherche.smb.museum/images/2720970_300x300.jpg,https://recherche.smb.museum/images/2720970_300x300.jpg,1.0
184,柏林州立博物馆,洪水灾难发生后的措施吴门荒政,清（Manchu）-Dynasty（中心）-19。世纪日期为1834- 1839年,纸上的专辑，墨水和颜色,图像：28.3 x 39.2 cm（=叶子大小/双叶；每个）,[SM8HF],https://id.smb.museum/object/2266683/massnahmen-nach-der-flutkatastrophe-in-wumen-%E5%90%B3%E9%96%80%E8%8D%92%E6%94%BF,https://recherche.smb.museum/images/5686828_300x300.jpg,https://recherche.smb.museum/images/5686828_300x300.jpg,1.0
187,柏林州立博物馆,桃子形式的盒子,Qing (Mandschu) -Dynastie,黑色和红色漆,高度X直径：9 x 11.7厘米（开口）,[SM8HF],https://id.smb.museum/object/1908459/kasten-in-pfirsichform,https://recherche.smb.museum/images/5223234_300x300.jpg,https://recherche.smb.museum/images/5223234_300x300.jpg,1.0
195,柏林州立博物馆,低桌子（或足球）,"Ming-Dynastie, Ära Yongle",在黄色背景上的红色雕刻漆，褐色的黑色漆,对象维度：14.9 x 52.8 x 20.7厘米,"带有花卉装饰的低矮桌子是美食早期中国施尼兹拉肯（Schnitzlacken）作品的杰作之一，无疑来自帝国讲习班，讲述了两个密切相关的作品如何证明北京宫殿博物馆的收藏。在明朝的转弯处，两者以红色Schnitzlacke，Zhang Cheng和Yang Mao而闻名。他们为这座艺术的盛开奠定了基础，该艺术在扬尔时代（1403–1424）和Xuande（1426–1435）达到了顶峰。这款低矮桌子的Schnitzlack工作使厚厚的油漆层和装饰的构图优雅的剪裁给人留下了深刻的印象。顶部显示了一半或完全打开的päonienblüten和不同尺寸的芽。除了päonien，腿和十字架还装饰有李子花，莲花和菊花。
FritzLöw-Beer（1906-1976）从他的收藏来看，在1920年代开始收集中国油漆，并能够在几年的时间内建立广泛的收藏。在1938年在阿姆斯特丹举行的展览之后，他能够在移民期间将它们带到美国，从而使他们安全。战争期间和之后增加并改善了Löw-Beer收藏品。该系列的大部分现在位于斯图加特·林登博物馆（Stuttgart Linden Museum），该博物馆于1978年收购了这些股票（186幅画）。以前，个性化油漆作品的重要作品前往波士顿的美术博物馆，维多利亚和阿尔伯特博物馆以及伦敦的大英博物馆。1972年，收购了著名的帝国王位合奏团，并于1978年建立了低矮的柏林收藏馆的庄园。",https://id.smb.museum/object/796293/niedriger-tisch-oder-fussbank,https://recherche.smb.museum/images/5175505_300x300.jpg,https://recherche.smb.museum/images/5175505_300x300.jpg,1.0
199,柏林州立博物馆,在伯格巴赫的小屋中闲置,清单日期,纸上的收费滚筒，墨水和颜色,图片：179 x 75厘米,[SM8HF],https://id.smb.museum/object/1920641/mussig-in-der-hutte-am-bergbach,https://recherche.smb.museum/images/4604847_300x300.jpg,https://recherche.smb.museum/images/4604847_300x300.jpg,1.0
201,柏林州立博物馆,地表：数千棵树,2004年沃尔斯共和国,一系列五片叶子，纸上的墨水,高度x宽度：121 x 172.2 cm（per）,[SM8HF],https://id.smb.museum/object/1904848/landscripts-zehntausend-baume,https://recherche.smb.museum/images/4604532_300x300.jpg,https://recherche.smb.museum/images/4604532_300x300.jpg,1.0
205,柏林州立博物馆,“万物都是纯净的”,20世纪日期。1945年,纸上的收费滚筒，墨水和颜色,高度X宽度：104.5 x 34.5厘米（根据KK）,[SM8HF],https://id.smb.museum/object/2285114/alle-dinge-sind-rein,https://recherche.smb.museum/images/5210043_300x300.jpg,https://recherche.smb.museum/images/5210043_300x300.jpg,1.0
207,柏林州立博物馆,穿过沙漠海,中国人民共和国1962年,纸上的收费滚筒，墨水和颜色,图片：138.5 x 69厘米,[SM8HF],https://id.smb.museum/object/1904813/weiter-weg-durch-das-wustenmeer,https://recherche.smb.museum/images/4522035_300x300.jpg,https://recherche.smb.museum/images/4522035_300x300.jpg,1.0
217,柏林州立博物馆,仪式容器，类型的东西,Shang-Zeit-Anyang-Periode,青铜，浅绿色,高度x直径：22.7 x 18.4厘米（嘴）,在三个圆柱形，轻轻的腿上，一个深深的锅炉，脖子上饰有脖子。强烈的环垂直放在嘴唇上。肩膀跨越了装饰性胶带，上面有六个鸟风筝，在正面和背面由带有中骨的托尔·托法面具划分。中央口罩周围的鸟风筝在leiwen的螺旋图案上方排列。leiwen-Reason的监督在腹部区域周围排队的悬挂式悬挂三角形田地。锅炉的强大比例强大，腿部和手柄使容器具有高度的稳定性。血管类型几乎是中国青铜时代的指导形式几乎是经典的。铭文后图出现在枪口边缘下方的后内壁上。它显示了一名跪着的人，他穿着库尔特（Courmet）在早期被用作金钱。它代表了船只被奉献的贵族标志。,https://id.smb.museum/object/975170/ritualgefass-typ-ding,https://recherche.smb.museum/images/1214865_300x300.jpg,https://recherche.smb.museum/images/1214865_300x300.jpg,1.0
218,柏林州立博物馆,带基地的餐饮受害者的仪式船（Zhaowang GUI）,周朝（东方）Chunqiu时期公元前500年。z。,青铜，绿色润饰,高度x宽度x深度：12.6 x 21.3 x 21厘米（底座）,一个短而显示的脚的深泳池上升到带有平方平面图的基座上方。强壮的孔孔放在容器壁的侧面。前后骨盆壁通过平坦的，垂直且弯曲的桥梁分为风格化的动物形状。血管墙在上面的高度孵化的理由上方装饰着四行的Raping装饰图案的下部手柄附件。每个装饰单元的中心形成一个程式化的动物头。底座墙装饰着带有散布的眼睛图案的带装饰品。在两个五个字符中，七个字符在骨盆内壁上综合铭文，该GUI被称为Zhao国王亲戚的牺牲容器。楚的赵国王（Zhao of Chu）的首都在今天的宽齐中部的扬祖（Jingzhou）占领，并于公元前515年至489年统治。上海博物馆位于同一铭文中。SM8HF,https://id.smb.museum/object/975164/ritualgefass-fur-speiseopfer-mit-sockel-typ-gui-zhaowang-gui,https://recherche.smb.museum/images/1214850_300x300.jpg,https://recherche.smb.museum/images/1214850_300x300.jpg,1.0
